self.updates = 40000
buffer_size = 2000
self.replay_start = 100   # train을 위한, experience_replay의 최소 크기.
self.replay_ratio= 4 # on-policy로 data생성 --> train 후, replay-buffer에 있는 data로 몇번 train할 것인가.


self.n_workers = 8
self.worker_steps = 128  # 각 episode를 worker_steps만큼씩 만들어 data를 생성할 것인지 결정.



3460 100 mean reard / episode-length: / 71.650 / 1843.930 elapsed: 5417 sec
3470 100 mean reard / episode-length: / 72.230 / 1851.800 elapsed: 5433 sec
3480 100 mean reard / episode-length: / 73.290 / 1874.200 elapsed: 5448 sec
3490 100 mean reard / episode-length: / 73.440 / 1879.880 elapsed: 5462 sec
3500 100 mean reard / episode-length: / 73.010 / 1874.310 elapsed: 5477 sec
3510 100 mean reard / episode-length: / 72.930 / 1875.720 elapsed: 5495 sec
3520 100 mean reard / episode-length: / 73.350 / 1900.990 elapsed: 5508 sec
3530 100 mean reard / episode-length: / 72.890 / 1899.670 elapsed: 5523 sec
3540 100 mean reard / episode-length: / 73.290 / 1912.810 elapsed: 5539 sec
3550 100 mean reard / episode-length: / 73.570 / 1942.510 elapsed: 5553 sec
3560 100 mean reard / episode-length: / 73.060 / 1917.390 elapsed: 5567 sec
3570 100 mean reard / episode-length: / 73.800 / 1934.920 elapsed: 5582 sec
3580 100 mean reard / episode-length: / 74.780 / 1986.320 elapsed: 5597 sec
3590 100 mean reard / episode-length: / 75.010 / 2005.250 elapsed: 5612 sec
3600 100 mean reard / episode-length: / 75.950 / 2042.590 elapsed: 5626 sec
3610 100 mean reard / episode-length: / 76.190 / 2043.750 elapsed: 5641 sec
3620 100 mean reard / episode-length: / 75.960 / 2037.940 elapsed: 5657 sec
3630 100 mean reard / episode-length: / 76.180 / 2038.890 elapsed: 5671 sec
3640 100 mean reard / episode-length: / 76.100 / 2026.590 elapsed: 5685 sec
3650 100 mean reard / episode-length: / 76.530 / 2033.340 elapsed: 5699 sec
3660 100 mean reard / episode-length: / 76.440 / 2026.200 elapsed: 5714 sec
3670 100 mean reard / episode-length: / 77.090 / 2061.730 elapsed: 5728 sec
3680 100 mean reard / episode-length: / 77.430 / 2069.370 elapsed: 5743 sec
3690 100 mean reard / episode-length: / 77.060 / 2076.050 elapsed: 5757 sec
3700 100 mean reard / episode-length: / 76.690 / 2104.910 elapsed: 5772 sec
3710 100 mean reard / episode-length: / 77.810 / 2118.240 elapsed: 5787 sec
3720 100 mean reard / episode-length: / 78.820 / 2124.630 elapsed: 5802 sec
3730 100 mean reard / episode-length: / 78.560 / 2108.410 elapsed: 5817 sec
3740 100 mean reard / episode-length: / 78.590 / 2109.100 elapsed: 5831 sec
3750 100 mean reard / episode-length: / 78.840 / 2092.620 elapsed: 5846 sec
3760 100 mean reard / episode-length: / 79.050 / 2114.040 elapsed: 5860 sec
3770 100 mean reard / episode-length: / 79.730 / 2128.910 elapsed: 5875 sec
3780 100 mean reard / episode-length: / 79.520 / 2090.560 elapsed: 5890 sec
3790 100 mean reard / episode-length: / 79.770 / 2099.060 elapsed: 5904 sec
3800 100 mean reard / episode-length: / 79.560 / 2060.570 elapsed: 5920 sec
3810 100 mean reard / episode-length: / 80.210 / 2095.810 elapsed: 5934 sec
3820 100 mean reard / episode-length: / 79.770 / 2078.530 elapsed: 5949 sec
3830 100 mean reard / episode-length: / 79.400 / 2074.230 elapsed: 5963 sec
3840 100 mean reard / episode-length: / 79.480 / 2080.830 elapsed: 5977 sec
3850 100 mean reard / episode-length: / 79.370 / 2069.220 elapsed: 5992 sec
3860 100 mean reard / episode-length: / 79.810 / 2080.680 elapsed: 6007 sec
3870 100 mean reard / episode-length: / 79.850 / 2041.940 elapsed: 6023 sec
3880 100 mean reard / episode-length: / 80.390 / 2050.030 elapsed: 6038 sec
3890 100 mean reard / episode-length: / 80.940 / 2063.110 elapsed: 6052 sec
3900 100 mean reard / episode-length: / 81.760 / 2042.790 elapsed: 6067 sec
3910 100 mean reard / episode-length: / 80.550 / 2022.770 elapsed: 6085 sec
3920 100 mean reard / episode-length: / 80.880 / 2042.280 elapsed: 6100 sec
3930 100 mean reard / episode-length: / 81.550 / 2056.850 elapsed: 6115 sec
3940 100 mean reard / episode-length: / 80.660 / 2046.670 elapsed: 6129 sec
3950 100 mean reard / episode-length: / 79.980 / 2009.210 elapsed: 6144 sec
3960 100 mean reard / episode-length: / 80.040 / 2011.300 elapsed: 6158 sec
3970 100 mean reard / episode-length: / 79.110 / 2002.030 elapsed: 6173 sec
3980 100 mean reard / episode-length: / 78.580 / 1999.920 elapsed: 6188 sec
3990 100 mean reard / episode-length: / 79.070 / 2010.970 elapsed: 6204 sec
4000 100 mean reard / episode-length: / 78.490 / 1983.600 elapsed: 6221 sec
4010 100 mean reard / episode-length: / 78.350 / 1977.100 elapsed: 6240 sec
4020 100 mean reard / episode-length: / 79.370 / 2003.160 elapsed: 6257 sec
4030 100 mean reard / episode-length: / 79.370 / 1999.470 elapsed: 6272 sec
4040 100 mean reard / episode-length: / 80.400 / 2013.070 elapsed: 6287 sec
4050 100 mean reard / episode-length: / 80.640 / 2037.260 elapsed: 6305 sec
4060 100 mean reard / episode-length: / 78.620 / 1985.210 elapsed: 6321 sec
4070 100 mean reard / episode-length: / 78.970 / 1996.350 elapsed: 6337 sec
4080 100 mean reard / episode-length: / 78.170 / 1976.980 elapsed: 6353 sec
4090 100 mean reard / episode-length: / 78.370 / 1973.570 elapsed: 6369 sec
4100 100 mean reard / episode-length: / 78.410 / 1977.710 elapsed: 6385 sec
4110 100 mean reard / episode-length: / 77.310 / 1958.520 elapsed: 6400 sec
4120 100 mean reard / episode-length: / 76.490 / 1923.050 elapsed: 6417 sec
4130 100 mean reard / episode-length: / 76.030 / 1909.650 elapsed: 6433 sec
4140 100 mean reard / episode-length: / 76.660 / 1915.770 elapsed: 6450 sec
4150 100 mean reard / episode-length: / 75.500 / 1889.170 elapsed: 6466 sec
4160 100 mean reard / episode-length: / 76.830 / 1927.230 elapsed: 6483 sec
4170 100 mean reard / episode-length: / 75.590 / 1881.710 elapsed: 6499 sec
4180 100 mean reard / episode-length: / 75.460 / 1881.360 elapsed: 6516 sec
4190 100 mean reard / episode-length: / 75.370 / 1887.670 elapsed: 6532 sec
4200 100 mean reard / episode-length: / 75.900 / 1901.720 elapsed: 6549 sec
4210 100 mean reard / episode-length: / 76.470 / 1915.170 elapsed: 6566 sec
4220 100 mean reard / episode-length: / 75.900 / 1900.520 elapsed: 6581 sec
4230 100 mean reard / episode-length: / 75.180 / 1883.880 elapsed: 6597 sec
4240 100 mean reard / episode-length: / 75.900 / 1899.910 elapsed: 6612 sec
4250 100 mean reard / episode-length: / 76.820 / 1925.420 elapsed: 6628 sec
4260 100 mean reard / episode-length: / 77.310 / 1974.950 elapsed: 6646 sec
4270 100 mean reard / episode-length: / 76.710 / 1958.290 elapsed: 6662 sec
4280 100 mean reard / episode-length: / 76.810 / 1964.400 elapsed: 6678 sec
4290 100 mean reard / episode-length: / 77.210 / 1967.400 elapsed: 6695 sec
4300 100 mean reard / episode-length: / 78.540 / 2010.870 elapsed: 6710 sec
4310 100 mean reard / episode-length: / 79.060 / 2058.610 elapsed: 6726 sec
4320 100 mean reard / episode-length: / 79.970 / 2084.120 elapsed: 6741 sec
4330 100 mean reard / episode-length: / 81.220 / 2110.430 elapsed: 6757 sec
4340 100 mean reard / episode-length: / 81.660 / 2113.990 elapsed: 6773 sec
4350 100 mean reard / episode-length: / 82.110 / 2157.520 elapsed: 6788 sec
4360 100 mean reard / episode-length: / 83.360 / 2187.110 elapsed: 6802 sec
4370 100 mean reard / episode-length: / 82.910 / 2149.380 elapsed: 6820 sec
4380 100 mean reard / episode-length: / 83.430 / 2191.460 elapsed: 6834 sec
4390 100 mean reard / episode-length: / 84.330 / 2206.020 elapsed: 6848 sec
4400 100 mean reard / episode-length: / 83.680 / 2189.380 elapsed: 6862 sec
4410 100 mean reard / episode-length: / 83.910 / 2199.130 elapsed: 6876 sec
4420 100 mean reard / episode-length: / 83.980 / 2211.690 elapsed: 6892 sec
4430 100 mean reard / episode-length: / 84.480 / 2227.380 elapsed: 6906 sec
4440 100 mean reard / episode-length: / 85.660 / 2262.810 elapsed: 6924 sec
4450 100 mean reard / episode-length: / 85.320 / 2277.530 elapsed: 6940 sec
4460 100 mean reard / episode-length: / 85.670 / 2299.260 elapsed: 6954 sec
4470 100 mean reard / episode-length: / 85.460 / 2294.010 elapsed: 6968 sec
4480 100 mean reard / episode-length: / 84.740 / 2251.840 elapsed: 6983 sec
4490 100 mean reard / episode-length: / 86.440 / 2310.720 elapsed: 6997 sec
4500 100 mean reard / episode-length: / 86.440 / 2321.790 elapsed: 7012 sec
4510 100 mean reard / episode-length: / 87.200 / 2357.610 elapsed: 7028 sec
4520 100 mean reard / episode-length: / 87.990 / 2399.690 elapsed: 7044 sec
4530 100 mean reard / episode-length: / 88.000 / 2389.730 elapsed: 7059 sec
4540 100 mean reard / episode-length: / 88.430 / 2385.750 elapsed: 7073 sec
4550 100 mean reard / episode-length: / 88.860 / 2404.560 elapsed: 7089 sec
4560 100 mean reard / episode-length: / 88.000 / 2379.450 elapsed: 7103 sec
4570 100 mean reard / episode-length: / 89.020 / 2459.840 elapsed: 7118 sec
4580 100 mean reard / episode-length: / 89.390 / 2482.050 elapsed: 7133 sec
4590 100 mean reard / episode-length: / 88.730 / 2454.610 elapsed: 7147 sec
4600 100 mean reard / episode-length: / 88.850 / 2470.460 elapsed: 7162 sec
4610 100 mean reard / episode-length: / 89.880 / 2499.760 elapsed: 7177 sec
4620 100 mean reard / episode-length: / 89.830 / 2464.610 elapsed: 7195 sec
4630 100 mean reard / episode-length: / 89.910 / 2490.250 elapsed: 7210 sec
4640 100 mean reard / episode-length: / 91.190 / 2514.430 elapsed: 7224 sec
4650 100 mean reard / episode-length: / 91.750 / 2528.320 elapsed: 7241 sec
4660 100 mean reard / episode-length: / 91.800 / 2519.920 elapsed: 7256 sec
4670 100 mean reard / episode-length: / 91.990 / 2527.660 elapsed: 7270 sec
4680 100 mean reard / episode-length: / 92.210 / 2554.820 elapsed: 7284 sec
4690 100 mean reard / episode-length: / 92.200 / 2566.280 elapsed: 7302 sec
4700 100 mean reard / episode-length: / 92.640 / 2568.650 elapsed: 7316 sec
4710 100 mean reard / episode-length: / 92.940 / 2553.920 elapsed: 7330 sec
4720 100 mean reard / episode-length: / 92.960 / 2555.340 elapsed: 7345 sec
4730 100 mean reard / episode-length: / 93.010 / 2556.270 elapsed: 7359 sec
4740 100 mean reard / episode-length: / 92.290 / 2513.340 elapsed: 7373 sec
4750 100 mean reard / episode-length: / 92.930 / 2563.920 elapsed: 7387 sec
4760 100 mean reard / episode-length: / 93.050 / 2554.320 elapsed: 7402 sec
4770 100 mean reard / episode-length: / 92.530 / 2546.680 elapsed: 7417 sec
4780 100 mean reard / episode-length: / 92.660 / 2549.190 elapsed: 7431 sec
4790 100 mean reard / episode-length: / 92.670 / 2544.840 elapsed: 7445 sec
4800 100 mean reard / episode-length: / 93.250 / 2571.600 elapsed: 7460 sec
4810 100 mean reard / episode-length: / 92.250 / 2539.230 elapsed: 7478 sec
4820 100 mean reard / episode-length: / 92.180 / 2545.000 elapsed: 7491 sec
4830 100 mean reard / episode-length: / 91.170 / 2555.130 elapsed: 7505 sec
4840 100 mean reard / episode-length: / 91.740 / 2569.220 elapsed: 7519 sec
4850 100 mean reard / episode-length: / 91.770 / 2548.890 elapsed: 7533 sec
4860 100 mean reard / episode-length: / 92.360 / 2589.870 elapsed: 7548 sec
4870 100 mean reard / episode-length: / 92.230 / 2582.360 elapsed: 7562 sec
4880 100 mean reard / episode-length: / 92.850 / 2604.830 elapsed: 7577 sec
4890 100 mean reard / episode-length: / 93.000 / 2733.980 elapsed: 7592 sec
4900 100 mean reard / episode-length: / 92.760 / 2719.410 elapsed: 7605 sec
4910 100 mean reard / episode-length: / 92.790 / 2724.480 elapsed: 7619 sec
4920 100 mean reard / episode-length: / 92.250 / 2758.600 elapsed: 7632 sec
4930 100 mean reard / episode-length: / 92.440 / 2788.890 elapsed: 7647 sec
4940 100 mean reard / episode-length: / 92.140 / 2789.110 elapsed: 7662 sec
4950 100 mean reard / episode-length: / 91.920 / 2755.570 elapsed: 7677 sec
4960 100 mean reard / episode-length: / 92.860 / 2758.120 elapsed: 7692 sec
4970 100 mean reard / episode-length: / 93.000 / 2759.660 elapsed: 7707 sec
4980 100 mean reard / episode-length: / 92.780 / 2769.630 elapsed: 7721 sec
4990 100 mean reard / episode-length: / 92.320 / 2763.680 elapsed: 7735 sec
5000 100 mean reard / episode-length: / 92.950 / 2809.940 elapsed: 7750 sec
5010 100 mean reard / episode-length: / 93.570 / 2835.680 elapsed: 7768 sec
5020 100 mean reard / episode-length: / 93.550 / 2795.130 elapsed: 7782 sec
5030 100 mean reard / episode-length: / 93.850 / 2847.450 elapsed: 7797 sec
5040 100 mean reard / episode-length: / 92.950 / 2822.160 elapsed: 7811 sec
5050 100 mean reard / episode-length: / 93.370 / 2823.480 elapsed: 7827 sec
5060 100 mean reard / episode-length: / 93.130 / 2812.880 elapsed: 7841 sec
5070 100 mean reard / episode-length: / 93.130 / 2800.870 elapsed: 7855 sec
5080 100 mean reard / episode-length: / 93.510 / 2836.110 elapsed: 7870 sec
5090 100 mean reard / episode-length: / 94.300 / 2850.880 elapsed: 7884 sec
5100 100 mean reard / episode-length: / 94.610 / 2822.600 elapsed: 7902 sec
5110 100 mean reard / episode-length: / 95.330 / 2848.090 elapsed: 7916 sec
5120 100 mean reard / episode-length: / 95.410 / 2856.900 elapsed: 7932 sec
5130 100 mean reard / episode-length: / 96.220 / 2951.050 elapsed: 7947 sec
5140 100 mean reard / episode-length: / 96.400 / 2941.650 elapsed: 7961 sec
5150 100 mean reard / episode-length: / 94.910 / 2917.280 elapsed: 7978 sec
5160 100 mean reard / episode-length: / 94.880 / 2920.970 elapsed: 7992 sec
5170 100 mean reard / episode-length: / 95.560 / 2821.610 elapsed: 8006 sec
5180 100 mean reard / episode-length: / 95.680 / 2830.080 elapsed: 8021 sec
5190 100 mean reard / episode-length: / 95.570 / 2850.750 elapsed: 8035 sec
5200 100 mean reard / episode-length: / 95.690 / 2834.390 elapsed: 8049 sec
5210 100 mean reard / episode-length: / 95.060 / 2850.060 elapsed: 8064 sec
5220 100 mean reard / episode-length: / 94.570 / 2836.180 elapsed: 8079 sec
5230 100 mean reard / episode-length: / 93.220 / 2803.690 elapsed: 8094 sec
5240 100 mean reard / episode-length: / 91.070 / 2740.220 elapsed: 8108 sec
5250 100 mean reard / episode-length: / 90.750 / 2732.260 elapsed: 8124 sec
5260 100 mean reard / episode-length: / 92.180 / 2783.570 elapsed: 8138 sec
5270 100 mean reard / episode-length: / 92.830 / 2833.940 elapsed: 8152 sec
5280 100 mean reard / episode-length: / 92.400 / 2794.130 elapsed: 8166 sec
5290 100 mean reard / episode-length: / 93.020 / 2843.640 elapsed: 8181 sec
5300 100 mean reard / episode-length: / 91.260 / 2762.950 elapsed: 8196 sec
5310 100 mean reard / episode-length: / 91.080 / 2736.820 elapsed: 8210 sec
5320 100 mean reard / episode-length: / 91.030 / 2743.970 elapsed: 8224 sec
5330 100 mean reard / episode-length: / 90.910 / 2733.180 elapsed: 8239 sec
5340 100 mean reard / episode-length: / 90.830 / 2740.010 elapsed: 8253 sec
5350 100 mean reard / episode-length: / 90.780 / 2754.870 elapsed: 8267 sec
5360 100 mean reard / episode-length: / 90.870 / 2751.670 elapsed: 8282 sec
5370 100 mean reard / episode-length: / 91.400 / 2746.520 elapsed: 8295 sec
5380 100 mean reard / episode-length: / 91.050 / 2759.080 elapsed: 8310 sec
5390 100 mean reard / episode-length: / 90.660 / 2690.920 elapsed: 8324 sec
5400 100 mean reard / episode-length: / 89.920 / 2681.560 elapsed: 8339 sec
5410 100 mean reard / episode-length: / 89.820 / 2655.860 elapsed: 8354 sec
5420 100 mean reard / episode-length: / 89.620 / 2652.540 elapsed: 8368 sec
5430 100 mean reard / episode-length: / 90.020 / 2702.600 elapsed: 8383 sec
5440 100 mean reard / episode-length: / 89.290 / 2746.570 elapsed: 8397 sec
5450 100 mean reard / episode-length: / 88.600 / 2714.170 elapsed: 8411 sec
5460 100 mean reard / episode-length: / 88.260 / 2726.360 elapsed: 8427 sec
5470 100 mean reard / episode-length: / 87.890 / 2654.930 elapsed: 8441 sec
5480 100 mean reard / episode-length: / 87.390 / 2644.710 elapsed: 8456 sec
5490 100 mean reard / episode-length: / 87.440 / 2660.550 elapsed: 8470 sec
5500 100 mean reard / episode-length: / 88.580 / 2705.500 elapsed: 8485 sec
5510 100 mean reard / episode-length: / 89.480 / 2738.830 elapsed: 8502 sec
5520 100 mean reard / episode-length: / 89.310 / 2742.980 elapsed: 8518 sec
5530 100 mean reard / episode-length: / 86.920 / 2661.390 elapsed: 8531 sec
5540 100 mean reard / episode-length: / 86.300 / 2668.430 elapsed: 8546 sec
5550 100 mean reard / episode-length: / 84.690 / 2639.460 elapsed: 8559 sec
5560 100 mean reard / episode-length: / 85.650 / 2640.370 elapsed: 8574 sec
5570 100 mean reard / episode-length: / 85.940 / 2732.350 elapsed: 8588 sec
5580 100 mean reard / episode-length: / 85.560 / 2731.710 elapsed: 8602 sec
5590 100 mean reard / episode-length: / 85.730 / 2734.560 elapsed: 8616 sec
5600 100 mean reard / episode-length: / 85.510 / 2733.950 elapsed: 8631 sec
5610 100 mean reard / episode-length: / 84.390 / 2667.110 elapsed: 8644 sec
5620 100 mean reard / episode-length: / 83.370 / 2644.030 elapsed: 8660 sec
5630 100 mean reard / episode-length: / 83.050 / 2651.090 elapsed: 8673 sec
5640 100 mean reard / episode-length: / 82.930 / 2589.350 elapsed: 8689 sec
5650 100 mean reard / episode-length: / 81.600 / 2541.450 elapsed: 8705 sec
5660 100 mean reard / episode-length: / 80.980 / 2551.770 elapsed: 8721 sec
5670 100 mean reard / episode-length: / 80.040 / 2496.780 elapsed: 8737 sec
5680 100 mean reard / episode-length: / 80.000 / 2437.180 elapsed: 8752 sec
5690 100 mean reard / episode-length: / 79.980 / 2418.610 elapsed: 8769 sec
5700 100 mean reard / episode-length: / 81.370 / 2541.370 elapsed: 8785 sec
5710 100 mean reard / episode-length: / 81.370 / 2541.370 elapsed: 8800 sec
5720 100 mean reard / episode-length: / 81.020 / 2501.310 elapsed: 8815 sec
5730 100 mean reard / episode-length: / 82.390 / 2590.380 elapsed: 8832 sec
5740 100 mean reard / episode-length: / 83.400 / 2633.560 elapsed: 8848 sec
5750 100 mean reard / episode-length: / 84.180 / 2631.000 elapsed: 8865 sec
5760 100 mean reard / episode-length: / 84.200 / 2618.620 elapsed: 8881 sec
5770 100 mean reard / episode-length: / 84.680 / 2732.450 elapsed: 8897 sec
5780 100 mean reard / episode-length: / 84.750 / 2727.070 elapsed: 8913 sec
5790 100 mean reard / episode-length: / 84.870 / 2725.680 elapsed: 8929 sec
5800 100 mean reard / episode-length: / 85.410 / 2744.550 elapsed: 8944 sec
5810 100 mean reard / episode-length: / 86.040 / 2768.710 elapsed: 8961 sec
5820 100 mean reard / episode-length: / 85.910 / 2795.050 elapsed: 8976 sec
5830 100 mean reard / episode-length: / 86.270 / 2707.690 elapsed: 8993 sec
5840 100 mean reard / episode-length: / 86.620 / 2711.170 elapsed: 9009 sec
5850 100 mean reard / episode-length: / 86.100 / 2697.060 elapsed: 9024 sec
5860 100 mean reard / episode-length: / 86.390 / 2714.840 elapsed: 9041 sec
5870 100 mean reard / episode-length: / 86.540 / 2717.900 elapsed: 9056 sec
5880 100 mean reard / episode-length: / 87.530 / 2769.600 elapsed: 9073 sec
5890 100 mean reard / episode-length: / 88.230 / 2764.520 elapsed: 9089 sec
5900 100 mean reard / episode-length: / 88.400 / 2770.070 elapsed: 9104 sec
5910 100 mean reard / episode-length: / 89.020 / 2781.210 elapsed: 9120 sec
5920 100 mean reard / episode-length: / 90.850 / 2845.970 elapsed: 9135 sec
5930 100 mean reard / episode-length: / 91.030 / 2855.810 elapsed: 9151 sec
5940 100 mean reard / episode-length: / 93.460 / 2891.300 elapsed: 9167 sec
5950 100 mean reard / episode-length: / 93.860 / 2903.330 elapsed: 9182 sec
5960 100 mean reard / episode-length: / 94.320 / 2918.950 elapsed: 9198 sec
5970 100 mean reard / episode-length: / 94.040 / 2847.650 elapsed: 9214 sec
5980 100 mean reard / episode-length: / 94.090 / 2838.790 elapsed: 9230 sec
5990 100 mean reard / episode-length: / 94.270 / 2804.740 elapsed: 9247 sec
6000 100 mean reard / episode-length: / 94.270 / 2804.740 elapsed: 9262 sec
6010 100 mean reard / episode-length: / 94.150 / 2772.870 elapsed: 9279 sec
6020 100 mean reard / episode-length: / 95.210 / 2799.170 elapsed: 9294 sec
6030 100 mean reard / episode-length: / 95.270 / 2834.300 elapsed: 9309 sec
6040 100 mean reard / episode-length: / 95.320 / 2771.260 elapsed: 9323 sec
6050 100 mean reard / episode-length: / 96.320 / 2786.060 elapsed: 9338 sec
6060 100 mean reard / episode-length: / 97.540 / 2810.800 elapsed: 9355 sec
6070 100 mean reard / episode-length: / 98.330 / 2844.930 elapsed: 9373 sec
6080 100 mean reard / episode-length: / 98.680 / 2886.110 elapsed: 9388 sec
6090 100 mean reard / episode-length: / 98.580 / 2824.930 elapsed: 9405 sec
6100 100 mean reard / episode-length: / 98.110 / 2795.620 elapsed: 9420 sec
6110 100 mean reard / episode-length: / 99.460 / 2842.850 elapsed: 9435 sec
6120 100 mean reard / episode-length: / 99.340 / 2846.880 elapsed: 9451 sec
6130 100 mean reard / episode-length: / 99.670 / 2838.440 elapsed: 9465 sec
6140 100 mean reard / episode-length: / 99.120 / 2807.370 elapsed: 9483 sec
6150 100 mean reard / episode-length: / 99.180 / 2802.880 elapsed: 9497 sec
6160 100 mean reard / episode-length: / 99.060 / 2788.750 elapsed: 9511 sec
6170 100 mean reard / episode-length: / 96.470 / 2754.040 elapsed: 9527 sec
6180 100 mean reard / episode-length: / 94.850 / 2696.100 elapsed: 9542 sec
6190 100 mean reard / episode-length: / 94.440 / 2680.640 elapsed: 9556 sec
6200 100 mean reard / episode-length: / 92.490 / 2623.930 elapsed: 9570 sec
6210 100 mean reard / episode-length: / 92.200 / 2610.360 elapsed: 9584 sec
6220 100 mean reard / episode-length: / 91.580 / 2604.230 elapsed: 9599 sec
6230 100 mean reard / episode-length: / 91.040 / 2596.810 elapsed: 9614 sec
6240 100 mean reard / episode-length: / 89.640 / 2543.050 elapsed: 9629 sec
6250 100 mean reard / episode-length: / 89.700 / 2546.260 elapsed: 9643 sec
6260 100 mean reard / episode-length: / 88.910 / 2531.770 elapsed: 9659 sec
6270 100 mean reard / episode-length: / 89.070 / 2552.850 elapsed: 9673 sec
6280 100 mean reard / episode-length: / 86.930 / 2466.940 elapsed: 9688 sec
6290 100 mean reard / episode-length: / 87.050 / 2473.660 elapsed: 9702 sec
6300 100 mean reard / episode-length: / 85.710 / 2432.760 elapsed: 9717 sec
6310 100 mean reard / episode-length: / 84.960 / 2340.780 elapsed: 9732 sec



6090 100 mean reard / episode-length: / nan / nan elapsed: 13 sec
6100 100 mean reard / episode-length: / 92.000 / 2193.250 elapsed: 27 sec
6110 100 mean reard / episode-length: / 95.667 / 2463.167 elapsed: 45 sec
6120 100 mean reard / episode-length: / 100.545 / 2689.909 elapsed: 61 sec
6130 100 mean reard / episode-length: / 94.643 / 2555.000 elapsed: 78 sec
6140 100 mean reard / episode-length: / 92.333 / 2609.111 elapsed: 93 sec
6150 100 mean reard / episode-length: / 91.818 / 2681.318 elapsed: 107 sec
6160 100 mean reard / episode-length: / 91.115 / 2570.962 elapsed: 121 sec
6170 100 mean reard / episode-length: / 91.115 / 2570.962 elapsed: 136 sec
6180 100 mean reard / episode-length: / 96.647 / 2815.529 elapsed: 151 sec
6190 100 mean reard / episode-length: / 94.421 / 2718.605 elapsed: 166 sec
6200 100 mean reard / episode-length: / 93.047 / 2672.140 elapsed: 180 sec
6210 100 mean reard / episode-length: / 91.851 / 2603.340 elapsed: 194 sec
6220 100 mean reard / episode-length: / 91.750 / 2590.292 elapsed: 208 sec
6230 100 mean reard / episode-length: / 91.509 / 2603.528 elapsed: 222 sec
6240 100 mean reard / episode-length: / 90.618 / 2629.345 elapsed: 236 sec
6250 100 mean reard / episode-length: / 90.833 / 2680.500 elapsed: 251 sec
6260 100 mean reard / episode-length: / 90.902 / 2666.787 elapsed: 265 sec
6270 100 mean reard / episode-length: / 91.032 / 2668.242 elapsed: 279 sec
6280 100 mean reard / episode-length: / 92.397 / 2692.444 elapsed: 294 sec
6290 100 mean reard / episode-length: / 94.544 / 2837.838 elapsed: 308 sec
6300 100 mean reard / episode-length: / 94.522 / 2859.522 elapsed: 322 sec
6310 100 mean reard / episode-length: / 94.644 / 2917.479 elapsed: 337 sec
6320 100 mean reard / episode-length: / 94.789 / 3059.276 elapsed: 351 sec
6330 100 mean reard / episode-length: / 94.667 / 3039.704 elapsed: 365 sec
6340 100 mean reard / episode-length: / 94.805 / 3038.451 elapsed: 380 sec
6350 100 mean reard / episode-length: / 94.494 / 3014.647 elapsed: 394 sec
6360 100 mean reard / episode-length: / 94.575 / 3011.885 elapsed: 409 sec
6370 100 mean reard / episode-length: / 96.011 / 3083.032 elapsed: 423 sec
6380 100 mean reard / episode-length: / 96.010 / 3040.765 elapsed: 437 sec
6390 100 mean reard / episode-length: / 96.410 / 3034.720 elapsed: 452 sec
6400 100 mean reard / episode-length: / 96.200 / 3037.790 elapsed: 467 sec
6410 100 mean reard / episode-length: / 96.990 / 3045.120 elapsed: 481 sec
6420 100 mean reard / episode-length: / 97.350 / 3060.110 elapsed: 496 sec
6430 100 mean reard / episode-length: / 97.040 / 3070.630 elapsed: 511 sec
6440 100 mean reard / episode-length: / 97.150 / 3040.150 elapsed: 526 sec
6450 100 mean reard / episode-length: / 97.020 / 3038.320 elapsed: 540 sec
6460 100 mean reard / episode-length: / 97.060 / 3047.280 elapsed: 555 sec
6470 100 mean reard / episode-length: / 96.440 / 2980.040 elapsed: 570 sec
6480 100 mean reard / episode-length: / 95.770 / 2977.080 elapsed: 585 sec
6490 100 mean reard / episode-length: / 94.950 / 3015.060 elapsed: 599 sec
6500 100 mean reard / episode-length: / 95.720 / 3064.920 elapsed: 613 sec
6510 100 mean reard / episode-length: / 96.290 / 3069.430 elapsed: 627 sec
6520 100 mean reard / episode-length: / 98.020 / 3150.770 elapsed: 641 sec
6530 100 mean reard / episode-length: / 99.280 / 3161.390 elapsed: 656 sec
6540 100 mean reard / episode-length: / 100.080 / 3141.850 elapsed: 670 sec
6550 100 mean reard / episode-length: / 100.310 / 3155.980 elapsed: 684 sec
6560 100 mean reard / episode-length: / 100.330 / 3121.450 elapsed: 698 sec
6570 100 mean reard / episode-length: / 99.490 / 3129.820 elapsed: 712 sec
6580 100 mean reard / episode-length: / 97.770 / 3014.940 elapsed: 727 sec
6590 100 mean reard / episode-length: / 97.450 / 2827.550 elapsed: 742 sec
6600 100 mean reard / episode-length: / 95.530 / 2777.730 elapsed: 756 sec
6610 100 mean reard / episode-length: / 95.680 / 2779.040 elapsed: 770 sec
6620 100 mean reard / episode-length: / 96.160 / 2795.660 elapsed: 785 sec
6630 100 mean reard / episode-length: / 96.850 / 2811.610 elapsed: 799 sec
6640 100 mean reard / episode-length: / 96.760 / 2739.560 elapsed: 814 sec
6650 100 mean reard / episode-length: / 96.450 / 2765.760 elapsed: 829 sec
6660 100 mean reard / episode-length: / 96.440 / 2775.270 elapsed: 844 sec
6670 100 mean reard / episode-length: / 97.040 / 2801.830 elapsed: 859 sec
6680 100 mean reard / episode-length: / 97.240 / 2815.880 elapsed: 873 sec
6690 100 mean reard / episode-length: / 97.590 / 2841.730 elapsed: 888 sec
